timestamp,household,device,attack_type,prediction,confidence,cpu_usage,ram_usage
02:57:39,Household_1,Thermostat,Normal,benign,0.93,,
02:57:40,Household_1,LightBulb,Mirai,malware,0.86,,
02:57:41,Household_2,SmartTV,Normal,benign,0.9,,
02:57:42,Household_3,Camera_3,Normal,benign,0.86,,
02:57:43,Household_4,Camera_4,DoS,malware,0.85,,
02:57:44,Household_1,LightBulb,Normal,benign,0.96,,
02:57:45,Household_2,Camera_2,Normal,benign,0.91,,
02:57:46,Household_1,Thermostat,Normal,benign,0.87,,
02:57:47,Household_4,LightBulb_2,Ransomware,malware,0.89,,
02:57:48,Household_4,LightBulb_2,Normal,benign,0.88,,
02:57:49,Household_5,SmartTV_2,Scanning,malware,0.89,,
02:57:50,Household_5,SmartTV_2,Scanning,malware,0.97,,
02:57:31,Monitor,RasPi,Normal,benign,0.86,20.2,25.7
02:57:31,Monitor,VM1,Normal,benign,0.91,44.3,50.4
02:57:31,Monitor,VM2,Normal,benign,0.98,36.6,49.8
02:57:31,Monitor,VM3,Normal,benign,0.95,15.8,31.5
02:57:31,Monitor,VM4,Normal,benign,0.96,35.4,47.6
02:57:32,Household_5,SmartTV_2,Ransomware,malware,0.9,,
02:57:33,Household_2,SmartTV,Normal,benign,0.87,,
02:57:34,Household_1,LightBulb,Normal,benign,0.95,,
02:57:35,Household_2,Camera_2,Scanning,malware,0.89,,
02:57:36,Household_2,DoorLock,Normal,benign,0.86,,
02:57:37,Household_3,Camera_3,Scanning,malware,0.97,,
02:57:38,Household_5,DoorLock_2,Ransomware,malware,0.99,,
02:57:39,Household_1,Camera_1,Normal,benign,0.97,,
02:57:40,Household_5,Router_2,Scanning,malware,0.98,,
02:57:41,Household_4,Camera_4,Normal,benign,0.86,,
02:57:42,Household_2,SmartTV,Normal,benign,0.94,,
02:57:43,Household_1,Camera_1,Normal,benign,0.95,,
02:57:44,Household_5,Router_2,Scanning,malware,0.92,,
02:57:45,Household_4,Thermostat_2,Normal,benign,0.91,,
02:57:46,Household_3,Router,Normal,benign,0.95,,
02:57:47,Household_5,DoorLock_2,Ransomware,malware,0.86,,
02:57:48,Household_1,LightBulb,Normal,benign,0.95,,
02:57:49,Household_1,Camera_1,Normal,benign,0.9,,
02:57:50,Household_1,Camera_1,Normal,benign,0.86,,
02:57:51,Household_4,Thermostat_2,Normal,benign,0.95,,
02:57:32,Monitor,RasPi,Normal,benign,0.95,16.1,50.6
02:57:32,Monitor,VM1,Normal,benign,0.91,13.1,43.9
02:57:32,Monitor,VM2,Normal,benign,0.95,45.4,20.7
02:57:32,Monitor,VM3,Normal,benign,0.98,67.6,60.0
02:57:32,Monitor,VM4,Normal,benign,0.86,13.3,30.1
02:57:33,Household_3,Router,Scanning,malware,0.89,,
02:57:34,Household_1,LightBulb,Normal,benign,0.89,,
02:57:35,Household_4,LightBulb_2,Normal,benign,0.93,,
02:57:36,Household_4,Thermostat_2,Ransomware,malware,0.92,,
02:57:37,Household_4,Thermostat_2,DoS,malware,0.93,,
02:57:38,Household_3,Router,Normal,benign,0.92,,
02:57:39,Household_2,DoorLock,Normal,benign,0.89,,
02:57:40,Household_5,Router_2,Scanning,malware,0.87,,
02:57:41,Household_1,LightBulb,Normal,benign,0.91,,
02:57:42,Household_5,DoorLock_2,Mirai,malware,0.9,,
02:57:43,Household_1,Camera_1,Normal,benign,0.89,,
02:57:44,Household_5,SmartTV_2,Scanning,malware,0.89,,
02:57:45,Household_1,Camera_1,Normal,benign,0.99,,
02:57:46,Household_3,WeatherSensor,Normal,benign,0.87,,
02:57:47,Household_5,Router_2,Ransomware,malware,0.93,,
02:57:48,Household_4,Thermostat_2,DoS,malware,0.97,,
02:57:49,Household_1,LightBulb,Normal,benign,0.89,,
02:57:50,Household_1,LightBulb,Normal,benign,0.87,,
02:57:51,Household_1,Camera_1,Normal,benign,0.98,,
02:57:52,Household_1,Thermostat,Normal,benign,0.94,,
02:57:33,Monitor,RasPi,Normal,benign,0.96,42.3,36.8
02:57:33,Monitor,VM1,Mirai,malware,0.92,64.5,73.6
02:57:33,Monitor,VM2,Normal,benign,0.92,49.1,20.0
02:57:33,Monitor,VM3,Normal,benign,0.88,30.1,51.2
02:57:33,Monitor,VM4,Normal,benign,0.86,29.3,20.1
02:57:34,Household_1,LightBulb,Normal,benign,0.93,,
02:57:35,Household_2,Camera_2,Normal,benign,0.97,,
02:57:36,Household_2,Camera_2,Normal,benign,0.92,,
02:57:37,Household_4,Camera_4,Mirai,malware,0.88,,
02:57:38,Household_1,Camera_1,Normal,benign,0.97,,
02:57:39,Household_4,Camera_4,Normal,benign,0.91,,
02:57:40,Household_2,DoorLock,Normal,benign,0.91,,
02:57:41,Household_4,LightBulb_2,Ransomware,malware,0.96,,
02:57:42,Household_2,Camera_2,Normal,benign,0.96,,
02:57:43,Household_3,Camera_3,Ransomware,malware,0.89,,
02:57:44,Household_4,LightBulb_2,Normal,benign,0.87,,
02:57:45,Household_1,Camera_1,Normal,benign,0.85,,
02:57:46,Household_4,LightBulb_2,Scanning,malware,0.93,,
02:57:47,Household_3,WeatherSensor,Normal,benign,0.88,,
02:57:48,Household_4,LightBulb_2,DoS,malware,0.93,,
02:57:49,Household_5,DoorLock_2,Normal,benign,0.9,,
02:57:50,Household_4,Camera_4,Mirai,malware,0.91,,
02:57:51,Household_2,Camera_2,Normal,benign,0.87,,
02:57:52,Household_5,Router_2,Ransomware,malware,0.93,,
02:57:53,Household_4,Thermostat_2,Scanning,malware,0.87,,
02:57:34,Monitor,RasPi,Normal,benign,0.88,39.2,45.4
02:57:34,Monitor,VM1,Normal,benign,0.88,42.7,51.3
02:57:34,Monitor,VM2,Normal,benign,0.91,12.3,50.0
02:57:34,Monitor,VM3,DoS,malware,0.99,74.9,76.2
02:57:34,Monitor,VM4,Normal,benign,0.95,47.4,39.6
02:57:35,Household_1,Thermostat,Mirai,malware,0.96,,
02:57:36,Household_1,Camera_1,DoS,malware,0.87,,
02:57:37,Household_1,Thermostat,Normal,benign,0.97,,
02:57:38,Household_3,WeatherSensor,Normal,benign,0.89,,
02:57:39,Household_3,WeatherSensor,Ransomware,malware,0.99,,
02:57:40,Household_2,Camera_2,Normal,benign,0.85,,
02:57:41,Household_4,Thermostat_2,DoS,malware,0.97,,
02:57:42,Household_1,LightBulb,Normal,benign,0.86,,
02:57:43,Household_5,Router_2,Scanning,malware,0.98,,
02:57:44,Household_1,LightBulb,Normal,benign,0.92,,
02:57:45,Household_5,Router_2,Ransomware,malware,0.87,,
02:57:46,Household_5,Router_2,Normal,benign,0.86,,
02:57:47,Household_4,Thermostat_2,Normal,benign,0.89,,
02:57:48,Household_1,Camera_1,Normal,benign,0.95,,
02:57:49,Household_4,LightBulb_2,Mirai,malware,0.93,,
02:57:50,Household_5,Router_2,Scanning,malware,0.91,,
02:57:51,Household_4,Camera_4,Normal,benign,0.97,,
02:57:52,Household_2,DoorLock,Mirai,malware,0.88,,
02:57:53,Household_5,DoorLock_2,DoS,malware,0.91,,
02:57:54,Household_3,WeatherSensor,Scanning,malware,0.93,,
02:57:35,Monitor,RasPi,Normal,benign,0.92,10.1,25.6
02:57:35,Monitor,VM1,Normal,benign,0.92,41.9,47.0
02:57:35,Monitor,VM2,DoS,malware,0.94,63.9,72.1
02:57:35,Monitor,VM3,Mirai,malware,0.97,86.4,81.5
02:57:35,Monitor,VM4,Normal,benign,0.95,22.2,31.4
02:57:36,Household_1,Camera_1,Normal,benign,0.99,,
02:57:37,Household_1,Thermostat,Ransomware,malware,0.93,,
02:57:38,Household_5,SmartTV_2,Scanning,malware,0.97,,
02:57:39,Household_2,Camera_2,Mirai,malware,0.86,,
02:57:40,Household_5,DoorLock_2,Scanning,malware,0.86,,
02:57:41,Household_4,Thermostat_2,Mirai,malware,0.94,,
02:57:42,Household_5,SmartTV_2,Normal,benign,0.87,,
02:57:43,Household_4,Thermostat_2,Ransomware,malware,0.93,,
02:57:44,Household_3,WeatherSensor,Normal,benign,0.91,,
02:57:45,Household_2,DoorLock,Normal,benign,0.9,,
02:57:46,Household_3,WeatherSensor,Normal,benign,0.92,,
02:57:47,Household_1,Thermostat,Normal,benign,0.99,,
02:57:48,Household_5,Router_2,Scanning,malware,0.86,,
02:57:49,Household_2,SmartTV,Scanning,malware,0.96,,
02:57:50,Household_2,SmartTV,Scanning,malware,0.99,,
02:57:51,Household_2,DoorLock,Normal,benign,0.96,,
02:57:52,Household_2,Camera_2,Ransomware,malware,0.95,,
02:57:53,Household_3,Camera_3,Scanning,malware,0.89,,
02:57:54,Household_5,DoorLock_2,DoS,malware,0.89,,
02:57:55,Household_1,Thermostat,Normal,benign,0.97,,
02:57:36,Monitor,RasPi,Normal,benign,0.96,25.5,48.1
02:57:36,Monitor,VM1,Normal,benign,0.99,11.7,38.8
02:57:36,Monitor,VM2,Normal,benign,0.95,70.4,67.9
02:57:36,Monitor,VM3,Normal,benign,0.97,19.1,37.4
02:57:36,Monitor,VM4,Normal,benign,0.93,37.1,31.2
02:57:37,Household_1,Thermostat,Normal,benign,0.95,,
02:57:38,Household_1,Camera_1,Normal,benign,0.88,,
02:57:39,Household_4,Thermostat_2,Normal,benign,0.91,,
02:57:40,Household_1,Thermostat,Normal,benign,0.88,,
02:57:41,Household_2,DoorLock,Normal,benign,0.9,,
02:57:42,Household_5,DoorLock_2,Mirai,malware,0.92,,
02:57:43,Household_3,WeatherSensor,Normal,benign,0.88,,
02:57:44,Household_2,Camera_2,Ransomware,malware,0.99,,
02:57:45,Household_5,DoorLock_2,Scanning,malware,0.96,,
02:57:46,Household_3,Router,Normal,benign,0.97,,
02:57:47,Household_1,LightBulb,Normal,benign,0.97,,
02:57:48,Household_2,DoorLock,Normal,benign,0.86,,
02:57:49,Household_1,LightBulb,Normal,benign,0.92,,
02:57:50,Household_2,SmartTV,Normal,benign,0.94,,
02:57:51,Household_2,DoorLock,Scanning,malware,0.86,,
02:57:52,Household_1,Thermostat,Normal,benign,0.86,,
02:57:53,Household_2,SmartTV,DoS,malware,0.92,,
02:57:54,Household_2,DoorLock,Mirai,malware,0.92,,
02:57:55,Household_1,Camera_1,Normal,benign,0.97,,
02:57:56,Household_2,SmartTV,Mirai,malware,0.89,,
02:57:37,Monitor,RasPi,Normal,benign,0.88,35.0,43.0
02:57:37,Monitor,VM1,Normal,benign,0.97,72.3,77.0
02:57:37,Monitor,VM2,Normal,benign,0.87,11.3,32.8
02:57:37,Monitor,VM3,Normal,benign,0.92,33.0,49.8
02:57:37,Monitor,VM4,Normal,benign,0.92,13.7,49.6
02:57:38,Household_5,Router_2,Normal,benign,0.97,,
02:57:39,Household_1,Camera_1,DoS,malware,0.87,,
02:57:40,Household_5,Router_2,Ransomware,malware,0.91,,
02:57:41,Household_3,Camera_3,Normal,benign,0.85,,
02:57:42,Household_1,Thermostat,Normal,benign,0.99,,
02:57:43,Household_1,LightBulb,Normal,benign,0.89,,
02:57:44,Household_5,DoorLock_2,Scanning,malware,0.94,,
02:57:45,Household_4,Thermostat_2,Normal,benign,0.95,,
02:57:46,Household_4,Camera_4,Mirai,malware,0.92,,
02:57:47,Household_1,Camera_1,Normal,benign,0.92,,
02:57:48,Household_1,LightBulb,Normal,benign,0.87,,
02:57:49,Household_3,Camera_3,DoS,malware,0.98,,
02:57:50,Household_1,Thermostat,Normal,benign,0.96,,
02:57:51,Household_3,WeatherSensor,Normal,benign,0.86,,
02:57:52,Household_1,Camera_1,Normal,benign,0.93,,
02:57:53,Household_5,Router_2,Mirai,malware,0.95,,
02:57:54,Household_2,DoorLock,Scanning,malware,0.94,,
02:57:55,Household_1,Camera_1,Normal,benign,0.97,,
02:57:56,Household_5,SmartTV_2,Ransomware,malware,0.89,,
02:57:57,Household_4,LightBulb_2,DoS,malware,0.85,,
02:57:38,Monitor,RasPi,Normal,benign,0.88,13.9,41.5
02:57:38,Monitor,VM1,Normal,benign,0.95,37.5,32.5
02:57:38,Monitor,VM2,Normal,benign,0.89,81.7,83.6
02:57:38,Monitor,VM3,Normal,benign,0.88,16.7,43.6
02:57:38,Monitor,VM4,Normal,benign,0.92,25.5,31.3
02:57:39,Household_2,Camera_2,Normal,benign,0.98,,
02:57:40,Household_2,Camera_2,Scanning,malware,0.87,,
02:57:41,Household_1,Camera_1,Normal,benign,0.91,,
02:57:42,Household_4,Camera_4,Normal,benign,0.89,,
02:57:43,Household_1,Thermostat,Normal,benign,0.92,,
02:57:44,Household_1,Camera_1,Normal,benign,0.87,,
02:57:45,Household_2,Camera_2,Normal,benign,0.91,,
02:57:46,Household_5,DoorLock_2,Ransomware,malware,0.89,,
02:57:47,Household_5,Router_2,Scanning,malware,0.89,,
02:57:48,Household_2,DoorLock,Normal,benign,0.96,,
02:57:49,Household_3,WeatherSensor,Normal,benign,0.95,,
02:57:50,Household_1,Thermostat,Normal,benign,0.93,,
02:57:51,Household_5,Router_2,Scanning,malware,0.86,,
02:57:52,Household_4,Camera_4,Ransomware,malware,0.9,,
02:57:53,Household_1,Camera_1,Normal,benign,0.94,,
02:57:54,Household_1,Camera_1,Normal,benign,0.86,,
02:57:55,Household_3,Router,DoS,malware,0.96,,
02:57:56,Household_5,Router_2,Mirai,malware,0.97,,
02:57:57,Household_1,Thermostat,Normal,benign,0.86,,
02:57:58,Household_1,Camera_1,Normal,benign,0.9,,
02:57:39,Monitor,RasPi,Normal,benign,0.9,34.4,21.6
02:57:39,Monitor,VM1,Mirai,malware,0.93,68.3,82.3
02:57:39,Monitor,VM2,Normal,benign,0.91,42.6,52.6
02:57:39,Monitor,VM3,Normal,benign,0.95,14.0,43.6
02:57:39,Monitor,VM4,Normal,benign,0.95,38.8,31.4
02:57:40,Household_2,DoorLock,Normal,benign,0.95,,
02:57:41,Household_2,DoorLock,Normal,benign,0.94,,
02:57:42,Household_1,LightBulb,Normal,benign,0.87,,
02:57:43,Household_5,SmartTV_2,Mirai,malware,0.95,,
02:57:44,Household_5,DoorLock_2,Mirai,malware,0.91,,
02:57:45,Household_1,LightBulb,Normal,benign,0.9,,
02:57:46,Household_1,Camera_1,Normal,benign,0.95,,
02:57:47,Household_3,WeatherSensor,Normal,benign,0.96,,
02:57:48,Household_2,DoorLock,Mirai,malware,0.86,,
02:57:49,Household_4,Camera_4,Normal,benign,0.86,,
02:57:50,Household_1,LightBulb,Normal,benign,0.89,,
02:57:51,Household_1,LightBulb,Normal,benign,0.88,,
02:57:52,Household_4,Thermostat_2,DoS,malware,0.98,,
02:57:53,Household_3,Camera_3,Ransomware,malware,0.98,,
02:57:54,Household_3,Camera_3,DoS,malware,0.85,,
02:57:55,Household_1,Camera_1,Normal,benign,0.93,,
02:57:56,Household_3,Router,Normal,benign,0.86,,
02:57:57,Household_5,DoorLock_2,Ransomware,malware,0.9,,
02:57:58,Household_2,Camera_2,Normal,benign,0.92,,
02:57:59,Household_1,Thermostat,Normal,benign,0.87,,
02:57:40,Monitor,RasPi,Normal,benign,0.96,25.3,52.9
02:57:40,Monitor,VM1,DoS,malware,0.92,73.5,59.6
02:57:40,Monitor,VM2,Normal,benign,0.87,39.6,36.2
02:57:40,Monitor,VM3,Normal,benign,0.97,36.4,39.6
02:57:40,Monitor,VM4,Normal,benign,0.89,32.5,42.7
02:57:41,Household_5,SmartTV_2,Scanning,malware,0.92,,
02:57:42,Household_4,Camera_4,Ransomware,malware,0.87,,
02:57:43,Household_2,Camera_2,Normal,benign,0.92,,
02:57:44,Household_2,SmartTV,Normal,benign,0.93,,
02:57:45,Household_2,DoorLock,Normal,benign,0.87,,
02:57:46,Household_2,Camera_2,Mirai,malware,0.98,,
02:57:47,Household_2,DoorLock,Normal,benign,0.89,,
02:57:48,Household_3,Router,Scanning,malware,0.98,,
02:57:49,Household_5,DoorLock_2,Normal,benign,0.87,,
02:57:50,Household_3,Camera_3,Normal,benign,0.98,,
02:57:51,Household_4,Camera_4,Ransomware,malware,0.87,,
02:57:52,Household_4,Camera_4,DoS,malware,0.97,,
02:57:53,Household_3,Router,Normal,benign,0.93,,
02:57:54,Household_5,DoorLock_2,DoS,malware,0.91,,
02:57:55,Household_4,Thermostat_2,Normal,benign,0.93,,
02:57:56,Household_3,Camera_3,Ransomware,malware,0.86,,
02:57:57,Household_1,Thermostat,Normal,benign,0.91,,
02:57:58,Household_4,Thermostat_2,Ransomware,malware,0.86,,
02:57:59,Household_5,DoorLock_2,DoS,malware,0.95,,
02:58:00,Household_2,SmartTV,Normal,benign,0.87,,
02:57:41,Monitor,RasPi,Normal,benign,0.87,30.2,51.1
02:57:41,Monitor,VM1,Normal,benign,0.96,39.8,47.1
02:57:41,Monitor,VM2,Normal,benign,0.92,18.7,38.6
02:57:41,Monitor,VM3,Normal,benign,0.87,30.6,31.0
02:57:41,Monitor,VM4,Normal,benign,0.89,29.1,38.9
02:57:42,Household_4,LightBulb_2,Ransomware,malware,0.89,,
02:57:43,Household_5,SmartTV_2,Ransomware,malware,0.92,,
02:57:44,Household_1,Camera_1,Normal,benign,0.9,,
02:57:45,Household_4,Camera_4,Normal,benign,0.93,,
02:57:46,Household_1,Camera_1,Normal,benign,0.96,,
02:57:47,Household_1,Camera_1,Normal,benign,0.94,,
02:57:48,Household_3,Router,DoS,malware,0.87,,
02:57:49,Household_1,Thermostat,Normal,benign,0.9,,
02:57:50,Household_2,SmartTV,Ransomware,malware,0.87,,
02:57:51,Household_4,LightBulb_2,Normal,benign,0.97,,
02:57:52,Household_1,LightBulb,Normal,benign,0.86,,
02:57:53,Household_5,DoorLock_2,Ransomware,malware,0.86,,
02:57:54,Household_5,Router_2,DoS,malware,0.98,,
02:57:55,Household_5,DoorLock_2,DoS,malware,0.85,,
02:57:56,Household_5,Router_2,Ransomware,malware,0.91,,
02:57:57,Household_3,WeatherSensor,Normal,benign,0.85,,
02:57:58,Household_5,DoorLock_2,DoS,malware,0.93,,
02:57:59,Household_1,Camera_1,Normal,benign,0.9,,
02:58:00,Household_5,DoorLock_2,DoS,malware,0.89,,
02:58:01,Household_2,Camera_2,Normal,benign,0.86,,
02:57:42,Monitor,RasPi,Normal,benign,0.95,17.4,51.5
02:57:42,Monitor,VM1,Normal,benign,0.88,45.1,47.1
02:57:42,Monitor,VM2,Normal,benign,0.94,35.3,24.5
02:57:42,Monitor,VM3,Normal,benign,0.85,16.3,28.9
02:57:42,Monitor,VM4,Normal,benign,0.91,27.2,39.3
02:57:43,Household_1,Thermostat,Normal,benign,0.99,,
02:57:44,Household_1,Camera_1,Normal,benign,0.92,,
02:57:45,Household_1,LightBulb,Normal,benign,0.9,,
02:57:46,Household_1,LightBulb,Normal,benign,0.95,,
02:57:47,Household_4,LightBulb_2,Normal,benign,0.9,,
02:57:48,Household_1,Thermostat,Normal,benign,0.88,,
02:57:49,Household_4,Camera_4,Mirai,malware,0.97,,
02:57:50,Household_1,Camera_1,Normal,benign,0.93,,
02:57:51,Household_2,Camera_2,Mirai,malware,0.85,,
02:57:52,Household_5,Router_2,Mirai,malware,0.99,,
02:57:53,Household_5,DoorLock_2,Mirai,malware,0.91,,
02:57:54,Household_2,SmartTV,DoS,malware,0.89,,
02:57:55,Household_2,DoorLock,Normal,benign,0.96,,
02:57:56,Household_5,SmartTV_2,DoS,malware,0.88,,
02:57:57,Household_2,SmartTV,Scanning,malware,0.96,,
02:57:58,Household_3,WeatherSensor,Normal,benign,0.93,,
02:57:59,Household_4,Camera_4,Normal,benign,0.9,,
02:58:00,Household_2,SmartTV,Normal,benign,0.87,,
02:58:01,Household_3,Camera_3,Normal,benign,0.89,,
02:58:02,Household_3,Camera_3,Normal,benign,0.95,,
02:57:43,Monitor,RasPi,Normal,benign,0.97,85.3,84.3
02:57:43,Monitor,VM1,DoS,malware,0.86,81.1,62.5
02:57:43,Monitor,VM2,Normal,benign,0.91,67.4,72.9
02:57:43,Monitor,VM3,Normal,benign,0.99,34.6,45.8
02:57:43,Monitor,VM4,Normal,benign,0.95,42.6,37.2
02:57:44,Household_5,SmartTV_2,DoS,malware,0.88,,
02:57:45,Household_3,Camera_3,Ransomware,malware,0.87,,
02:57:46,Household_2,Camera_2,Normal,benign,0.97,,
02:57:47,Household_4,LightBulb_2,DoS,malware,0.87,,
02:57:48,Household_3,Router,Scanning,malware,0.92,,
02:57:49,Household_3,WeatherSensor,Normal,benign,0.94,,
02:57:50,Household_4,LightBulb_2,Scanning,malware,0.96,,
02:57:51,Household_5,SmartTV_2,Ransomware,malware,0.93,,
02:57:52,Household_2,SmartTV,Normal,benign,0.91,,
02:57:53,Household_2,SmartTV,Normal,benign,0.98,,
02:57:54,Household_4,LightBulb_2,Mirai,malware,0.89,,
02:57:55,Household_1,Thermostat,Normal,benign,0.93,,
02:57:56,Household_2,SmartTV,Normal,benign,0.9,,
02:57:57,Household_3,Camera_3,Mirai,malware,0.96,,
02:57:58,Household_1,Camera_1,Normal,benign,0.94,,
02:57:59,Household_2,Camera_2,Normal,benign,0.93,,
02:58:00,Household_4,LightBulb_2,DoS,malware,0.87,,
02:58:01,Household_4,LightBulb_2,Normal,benign,0.94,,
02:58:02,Household_4,Thermostat_2,Normal,benign,0.93,,
02:58:03,Household_2,DoorLock,Normal,benign,0.86,,
02:57:44,Monitor,RasPi,Normal,benign,0.89,18.1,45.8
02:57:44,Monitor,VM1,Normal,benign,0.93,47.0,33.4
02:57:44,Monitor,VM2,Normal,benign,0.95,29.6,48.4
02:57:44,Monitor,VM3,Normal,benign,0.96,31.7,28.6
02:57:44,Monitor,VM4,Normal,benign,0.92,13.4,41.6
02:57:45,Household_1,Thermostat,Normal,benign,0.87,,
02:57:46,Household_2,Camera_2,Scanning,malware,0.91,,
02:57:47,Household_3,WeatherSensor,Normal,benign,0.94,,
02:57:48,Household_2,DoorLock,DoS,malware,0.95,,
02:57:49,Household_1,Camera_1,Normal,benign,0.88,,
02:57:50,Household_1,Camera_1,Normal,benign,0.87,,
02:57:51,Household_2,SmartTV,Normal,benign,0.97,,
02:57:52,Household_4,Thermostat_2,DoS,malware,0.9,,
02:57:53,Household_3,WeatherSensor,Normal,benign,0.96,,
02:57:54,Household_5,SmartTV_2,DoS,malware,0.91,,
02:57:55,Household_2,Camera_2,Normal,benign,0.89,,
02:57:56,Household_3,Router,Normal,benign,0.98,,
02:57:57,Household_4,LightBulb_2,Normal,benign,0.94,,
02:57:58,Household_4,LightBulb_2,Normal,benign,0.95,,
02:57:59,Household_2,DoorLock,Ransomware,malware,0.94,,
02:58:00,Household_4,Camera_4,Ransomware,malware,0.96,,
02:58:01,Household_4,Camera_4,Normal,benign,0.89,,
02:58:02,Household_3,WeatherSensor,DoS,malware,0.89,,
02:58:03,Household_4,Thermostat_2,Mirai,malware,0.91,,
02:58:04,Household_1,Camera_1,Normal,benign,0.85,,
02:57:45,Monitor,RasPi,Normal,benign,0.92,22.7,54.4
02:57:45,Monitor,VM1,Normal,benign,0.96,16.0,22.7
02:57:45,Monitor,VM2,Normal,benign,0.92,17.2,46.1
02:57:45,Monitor,VM3,Normal,benign,0.86,28.0,24.4
02:57:45,Monitor,VM4,Normal,benign,0.9,40.8,54.7
02:57:46,Household_5,Router_2,Normal,benign,0.92,,
02:57:47,Household_2,DoorLock,DoS,malware,0.89,,
02:57:48,Household_1,LightBulb,Normal,benign,0.93,,
02:57:49,Household_4,Thermostat_2,Ransomware,malware,0.86,,
02:57:50,Household_1,Camera_1,Normal,benign,0.9,,
02:57:51,Household_1,Thermostat,Normal,benign,0.94,,
02:57:52,Household_1,Camera_1,Normal,benign,0.88,,
02:57:53,Household_2,DoorLock,Normal,benign,0.92,,
02:57:54,Household_4,Camera_4,Ransomware,malware,0.96,,
02:57:55,Household_3,WeatherSensor,Normal,benign,0.91,,
02:57:56,Household_4,LightBulb_2,Mirai,malware,0.86,,
02:57:57,Household_5,Router_2,Scanning,malware,0.95,,
02:57:58,Household_3,Router,Normal,benign,0.98,,
02:57:59,Household_2,Camera_2,Normal,benign,0.9,,
02:58:00,Household_1,Thermostat,Normal,benign,0.99,,
02:58:01,Household_5,SmartTV_2,Scanning,malware,0.93,,
02:58:02,Household_1,Thermostat,Normal,benign,0.97,,
02:58:03,Household_5,DoorLock_2,Scanning,malware,0.95,,
02:58:04,Household_4,LightBulb_2,DoS,malware,0.93,,
02:58:05,Household_2,DoorLock,Normal,benign,0.87,,
02:57:46,Monitor,RasPi,Normal,benign,0.96,47.6,46.8
02:57:46,Monitor,VM1,Ransomware,malware,0.92,80.7,70.2
02:57:46,Monitor,VM2,Normal,benign,0.91,14.4,26.1
02:57:46,Monitor,VM3,Normal,benign,0.91,50.0,27.7
02:57:46,Monitor,VM4,Normal,benign,0.89,82.3,77.1
02:57:47,Household_3,Camera_3,Normal,benign,0.88,,
02:57:48,Household_3,WeatherSensor,DoS,malware,0.94,,
02:57:49,Household_5,DoorLock_2,Mirai,malware,0.91,,
02:57:50,Household_4,Thermostat_2,DoS,malware,0.85,,
02:57:51,Household_1,LightBulb,Normal,benign,0.95,,
02:57:52,Household_1,Camera_1,Normal,benign,0.88,,
02:57:53,Household_4,Camera_4,Mirai,malware,0.91,,
02:57:54,Household_3,Camera_3,Normal,benign,0.87,,
02:57:55,Household_1,LightBulb,Normal,benign,0.94,,
02:57:56,Household_3,Camera_3,Normal,benign,0.97,,
02:57:57,Household_4,Camera_4,DoS,malware,0.91,,
02:57:58,Household_1,Thermostat,Ransomware,malware,0.92,,
02:57:59,Household_2,DoorLock,Scanning,malware,0.91,,
02:58:00,Household_2,Camera_2,Normal,benign,0.9,,
02:58:01,Household_5,SmartTV_2,Scanning,malware,0.96,,
02:58:02,Household_2,Camera_2,Scanning,malware,0.89,,
02:58:03,Household_3,Camera_3,Mirai,malware,0.85,,
02:58:04,Household_1,LightBulb,Scanning,malware,0.97,,
02:58:05,Household_3,Router,Normal,benign,0.86,,
02:58:06,Household_3,Camera_3,Mirai,malware,0.9,,
02:57:47,Monitor,RasPi,Normal,benign,0.96,21.9,26.2
02:57:47,Monitor,VM1,Normal,benign,0.89,15.2,36.8
02:57:47,Monitor,VM2,Normal,benign,0.96,21.0,33.0
02:57:47,Monitor,VM3,Normal,benign,0.94,11.3,51.1
02:57:47,Monitor,VM4,Normal,benign,0.99,87.2,73.7
02:57:48,Household_1,Camera_1,Normal,benign,0.88,,
02:57:49,Household_1,LightBulb,Normal,benign,0.95,,
02:57:50,Household_3,Camera_3,Scanning,malware,0.92,,
02:57:51,Household_4,Thermostat_2,Mirai,malware,0.99,,
02:57:52,Household_1,Camera_1,Normal,benign,0.9,,
02:57:53,Household_3,Router,Normal,benign,0.99,,
02:57:54,Household_2,SmartTV,Normal,benign,0.97,,
02:57:55,Household_5,SmartTV_2,Ransomware,malware,0.97,,
02:57:56,Household_4,Camera_4,Scanning,malware,0.98,,
02:57:57,Household_2,Camera_2,Normal,benign,0.93,,
02:57:58,Household_5,SmartTV_2,DoS,malware,0.98,,
02:57:59,Household_1,Thermostat,Normal,benign,0.97,,
02:58:00,Household_5,SmartTV_2,Ransomware,malware,0.98,,
02:58:01,Household_4,Thermostat_2,Normal,benign,0.94,,
02:58:02,Household_2,SmartTV,Ransomware,malware,0.95,,
02:58:03,Household_2,SmartTV,Normal,benign,0.99,,
02:58:04,Household_2,DoorLock,Normal,benign,0.93,,
02:58:05,Household_1,Thermostat,Normal,benign,0.96,,
02:58:06,Household_2,SmartTV,Normal,benign,0.85,,
02:58:07,Household_5,DoorLock_2,DoS,malware,0.96,,
02:57:48,Monitor,RasPi,Normal,benign,0.9,82.2,72.2
02:57:48,Monitor,VM1,Normal,benign,0.88,14.7,30.2
02:57:48,Monitor,VM2,Normal,benign,0.9,45.0,46.5
02:57:48,Monitor,VM3,Normal,benign,0.89,10.6,22.0
02:57:48,Monitor,VM4,Normal,benign,0.97,12.3,36.9
